CustomerKey,age_cleaned,age_bin,job,marital,education,edu_group,income_group,default,housing,loan,financial_status
4951,22,20-29,housemaid,single,high.school,Secondary,No Income,no,yes,yes,Has Obligations
4952,23,20-29,blue-collar,single,basic.9y,Elementary,Low Income,no,no,yes,Has Obligations
4953,27,20-29,blue-collar,single,basic.9y,Elementary,Low Income,no,yes,yes,Has Obligations
4954,28,20-29,admin.,single,high.school,Secondary,Medium Income,no,no,yes,Has Obligations
4955,30,20-29,admin.,single,university.degree,Advanced,Medium Income,no,yes,yes,Has Obligations
4956,50,40-49,admin.,divorced,basic.9y,Elementary,Medium Income,no,yes,yes,Has Obligations
4957,26,20-29,blue-collar,single,high.school,Secondary,Low Income,no,no,yes,Has Obligations
4958,24,20-29,blue-collar,single,high.school,Secondary,Low Income,no,yes,no,Has Obligations
4959,27,20-29,management,married,basic.9y,Elementary,High Income,no,no,yes,Has Obligations
4960,27,20-29,admin.,married,high.school,Secondary,Medium Income,no,yes,yes,Has Obligations
4961,23,20-29,admin.,married,basic.9y,Elementary,Medium Income,no,yes,no,Has Obligations
4962,43,40-49,services,divorced,high.school,Secondary,Low Income,no,no,no,No Obligations
4963,30,20-29,services,married,basic.6y,Elementary,Low Income,no,yes,no,Has Obligations
4964,34,30-39,self-employed,divorced,university.degree,Advanced,High Income,no,yes,no,Has Obligations
4965,47,40-49,retired,single,basic.6y,Elementary,Medium Income,no,yes,no,Has Obligations
4966,51,50-59,admin.,married,university.degree,Advanced,Medium Income,no,no,yes,Has Obligations
4967,32,30-39,unemployed,married,high.school,Secondary,No Income,no,yes,no,Has Obligations
4968,46,40-49,blue-collar,single,basic.6y,Elementary,Low Income,no,yes,yes,Has Obligations
4969,57,50-59,retired,married,university.degree,Advanced,Medium Income,no,yes,yes,Has Obligations
4970,49,40-49,blue-collar,divorced,basic.6y,Elementary,Low Income,no,yes,no,Has Obligations
4971,54,50-59,blue-collar,single,university.degree,Advanced,Low Income,no,no,no,No Obligations
4972,41,40-49,housemaid,single,basic.4y,Elementary,No Income,no,yes,no,Has Obligations
4973,47,40-49,retired,single,basic.6y,Elementary,Medium Income,no,no,no,No Obligations
4974,50,40-49,blue-collar,married,professional.course,Secondary,Low Income,no,yes,no,Has Obligations
4975,46,40-49,blue-collar,single,basic.6y,Elementary,Low Income,no,no,yes,Has Obligations
4976,27,20-29,admin.,married,basic.9y,Elementary,Medium Income,no,yes,yes,Has Obligations
4977,47,40-49,retired,single,basic.6y,Elementary,Medium Income,no,yes,yes,Has Obligations
4978,34,30-39,blue-collar,single,professional.course,Secondary,Low Income,no,no,yes,Has Obligations
4979,52,50-59,blue-collar,married,university.degree,Advanced,Low Income,no,no,yes,Has Obligations
4980,44,40-49,unemployed,married,high.school,Secondary,No Income,no,yes,no,Has Obligations
4981,55,50-59,management,single,university.degree,Advanced,High Income,no,no,yes,Has Obligations
4982,31,30-39,blue-collar,married,high.school,Secondary,Low Income,no,no,yes,Has Obligations
4983,51,50-59,housemaid,married,basic.4y,Elementary,No Income,no,yes,no,Has Obligations
4984,51,50-59,housemaid,married,university.degree,Advanced,No Income,no,no,no,No Obligations
4985,36,30-39,technician,divorced,professional.course,Secondary,Medium Income,no,yes,yes,Has Obligations
4986,32,30-39,management,married,professional.course,Secondary,High Income,no,no,no,No Obligations
4987,48,40-49,blue-collar,divorced,high.school,Secondary,Low Income,no,no,yes,Has Obligations
4988,23,20-29,blue-collar,single,high.school,Secondary,Low Income,no,yes,no,Has Obligations
4989,35,30-39,admin.,divorced,high.school,Secondary,Medium Income,no,yes,yes,Has Obligations
4990,44,40-49,entrepreneur,married,high.school,Secondary,High Income,no,no,no,No Obligations
4991,26,20-29,technician,single,high.school,Secondary,Medium Income,no,yes,yes,Has Obligations
4992,59,50-59,blue-collar,divorced,basic.4y,Elementary,Low Income,no,no,yes,Has Obligations
4993,29,20-29,entrepreneur,single,basic.9y,Elementary,High Income,no,no,no,No Obligations
4994,54,50-59,admin.,married,basic.9y,Elementary,Medium Income,no,no,yes,Has Obligations
4995,47,40-49,self-employed,married,basic.9y,Elementary,High Income,no,yes,no,Has Obligations
4996,46,40-49,blue-collar,single,basic.6y,Elementary,Low Income,no,no,no,No Obligations
4997,59,50-59,blue-collar,divorced,basic.4y,Elementary,Low Income,no,yes,no,Has Obligations
4998,42,40-49,services,married,basic.6y,Elementary,Low Income,no,no,no,No Obligations
4999,44,40-49,services,divorced,basic.9y,Elementary,Low Income,no,no,no,No Obligations
5000,45,40-49,blue-collar,single,basic.4y,Elementary,Low Income,no,yes,yes,Has Obligations
5001,38,30-39,retired,single,basic.6y,Elementary,Medium Income,no,no,no,No Obligations
5002,50,40-49,technician,single,university.degree,Advanced,Medium Income,no,yes,no,Has Obligations
5003,25,20-29,management,single,university.degree,Advanced,High Income,no,no,no,No Obligations
5004,35,30-39,admin.,divorced,high.school,Secondary,Medium Income,no,no,no,No Obligations
5005,50,40-49,technician,single,university.degree,Advanced,Medium Income,no,no,no,No Obligations
5006,55,50-59,blue-collar,married,illiterate,Illiterate/Low,Low Income,no,yes,no,Has Obligations
5007,26,20-29,services,single,basic.6y,Elementary,Low Income,no,no,no,No Obligations
5008,51,50-59,retired,married,university.degree,Advanced,Medium Income,no,no,no,No Obligations
5009,37,30-39,housemaid,married,basic.4y,Elementary,No Income,no,no,no,No Obligations
5010,32,30-39,blue-collar,single,basic.6y,Elementary,Low Income,no,no,no,No Obligations
5011,32,30-39,management,divorced,university.degree,Advanced,High Income,no,no,no,No Obligations
5012,42,40-49,self-employed,divorced,basic.6y,Elementary,High Income,no,yes,no,Has Obligations
5013,35,30-39,blue-collar,single,basic.9y,Elementary,Low Income,no,no,yes,Has Obligations
5014,48,40-49,admin.,single,university.degree,Advanced,Medium Income,no,yes,yes,Has Obligations
5015,34,30-39,services,divorced,high.school,Secondary,Low Income,no,no,yes,Has Obligations
5016,32,30-39,housemaid,single,university.degree,Advanced,No Income,no,yes,no,Has Obligations
5017,54,50-59,retired,married,basic.4y,Elementary,Medium Income,no,yes,yes,Has Obligations
5018,30,20-29,entrepreneur,single,high.school,Secondary,High Income,no,yes,no,Has Obligations
5019,30,20-29,blue-collar,divorced,basic.6y,Elementary,Low Income,no,no,no,No Obligations
5020,57,50-59,self-employed,married,professional.course,Secondary,High Income,no,yes,no,Has Obligations
5021,34,30-39,services,divorced,high.school,Secondary,Low Income,no,yes,no,Has Obligations
5022,55,50-59,blue-collar,married,illiterate,Illiterate/Low,Low Income,no,no,no,No Obligations
5023,36,30-39,self-employed,divorced,professional.course,Secondary,High Income,no,yes,yes,Has Obligations
5024,30,20-29,entrepreneur,single,high.school,Secondary,High Income,no,no,yes,Has Obligations
5025,53,50-59,blue-collar,married,basic.6y,Elementary,Low Income,no,yes,yes,Has Obligations
5026,25,20-29,entrepreneur,single,university.degree,Advanced,High Income,no,no,yes,Has Obligations
5027,38,30-39,services,single,university.degree,Advanced,Low Income,no,no,no,No Obligations
5028,29,20-29,entrepreneur,married,basic.4y,Elementary,High Income,no,no,no,No Obligations
5029,57,50-59,blue-collar,divorced,basic.6y,Elementary,Low Income,no,yes,no,Has Obligations
5030,45,40-49,services,married,basic.4y,Elementary,Low Income,no,no,no,No Obligations
5031,24,20-29,entrepreneur,single,university.degree,Advanced,High Income,no,yes,no,Has Obligations
5032,39,30-39,blue-collar,married,university.degree,Advanced,Low Income,no,yes,yes,Has Obligations
5033,48,40-49,unemployed,married,university.degree,Advanced,No Income,no,yes,yes,Has Obligations
5034,34,30-39,management,divorced,university.degree,Advanced,High Income,no,no,yes,Has Obligations
5035,53,50-59,technician,divorced,high.school,Secondary,Medium Income,no,yes,no,Has Obligations
5036,38,30-39,admin.,divorced,university.degree,Advanced,Medium Income,no,no,yes,Has Obligations
5037,48,40-49,unemployed,married,university.degree,Advanced,No Income,no,no,no,No Obligations
5038,45,40-49,retired,divorced,university.degree,Advanced,Medium Income,no,yes,no,Has Obligations
5039,33,30-39,housemaid,married,basic.9y,Elementary,No Income,no,no,no,No Obligations
5040,47,40-49,admin.,married,basic.6y,Elementary,Medium Income,no,no,no,No Obligations
5041,23,20-29,student,single,high.school,Secondary,No Income,no,no,no,No Obligations
5042,36,30-39,admin.,single,basic.9y,Elementary,Medium Income,no,yes,no,Has Obligations
5043,35,30-39,blue-collar,married,basic.6y,Elementary,Low Income,no,no,yes,Has Obligations
5044,26,20-29,admin.,married,basic.9y,Elementary,Medium Income,no,no,no,No Obligations
5045,35,30-39,housemaid,married,basic.9y,Elementary,No Income,no,no,no,No Obligations
5046,40,30-39,admin.,divorced,high.school,Secondary,Medium Income,no,yes,no,Has Obligations
5047,30,20-29,services,single,high.school,Secondary,Low Income,no,no,yes,Has Obligations
5048,32,30-39,services,single,university.degree,Advanced,Low Income,no,yes,no,Has Obligations
5049,32,30-39,services,single,university.degree,Advanced,Low Income,no,no,no,No Obligations
5050,28,20-29,admin.,married,high.school,Secondary,Medium Income,no,yes,yes,Has Obligations
5051,29,20-29,management,single,high.school,Secondary,High Income,no,no,yes,Has Obligations
5052,50,40-49,admin.,married,professional.course,Secondary,Medium Income,no,no,no,No Obligations
5053,26,20-29,technician,divorced,professional.course,Secondary,Medium Income,no,no,yes,Has Obligations
5054,26,20-29,technician,divorced,professional.course,Secondary,Medium Income,no,yes,no,Has Obligations
5055,32,30-39,technician,single,professional.course,Secondary,Medium Income,no,no,yes,Has Obligations
5056,25,20-29,blue-collar,married,high.school,Secondary,Low Income,no,yes,no,Has Obligations
5057,38,30-39,admin.,single,high.school,Secondary,Medium Income,no,no,yes,Has Obligations
5058,39,30-39,housemaid,single,university.degree,Advanced,No Income,no,no,no,No Obligations
5059,52,50-59,blue-collar,divorced,university.degree,Advanced,Low Income,no,no,no,No Obligations
5060,23,20-29,technician,single,university.degree,Advanced,Medium Income,no,yes,yes,Has Obligations
5061,33,30-39,unemployed,single,university.degree,Advanced,No Income,no,no,no,No Obligations
5062,52,50-59,housemaid,married,basic.4y,Elementary,No Income,no,yes,yes,Has Obligations
5063,36,30-39,housemaid,single,high.school,Secondary,No Income,no,yes,no,Has Obligations
5064,51,50-59,admin.,divorced,professional.course,Secondary,Medium Income,no,yes,no,Has Obligations
5065,57,50-59,blue-collar,divorced,basic.6y,Elementary,Low Income,no,yes,yes,Has Obligations
5066,47,40-49,housemaid,married,basic.4y,Elementary,No Income,no,yes,no,Has Obligations
5067,30,20-29,management,divorced,basic.4y,Elementary,High Income,no,yes,no,Has Obligations
5068,48,40-49,unemployed,married,university.degree,Advanced,No Income,no,yes,no,Has Obligations
5069,34,30-39,technician,divorced,basic.6y,Elementary,Medium Income,no,yes,no,Has Obligations
5070,36,30-39,services,single,high.school,Secondary,Low Income,no,no,yes,Has Obligations
5071,32,30-39,management,divorced,university.degree,Advanced,High Income,no,yes,no,Has Obligations
5072,36,30-39,admin.,single,basic.9y,Elementary,Medium Income,no,no,yes,Has Obligations
5073,25,20-29,entrepreneur,single,university.degree,Advanced,High Income,no,no,no,No Obligations
5074,43,40-49,blue-collar,married,basic.6y,Elementary,Low Income,no,no,yes,Has Obligations
5075,32,30-39,services,single,university.degree,Advanced,Low Income,no,yes,yes,Has Obligations
5076,30,20-29,blue-collar,divorced,high.school,Secondary,Low Income,no,no,no,No Obligations
5077,45,40-49,blue-collar,single,basic.4y,Elementary,Low Income,no,yes,no,Has Obligations
5078,56,50-59,admin.,divorced,basic.4y,Elementary,Medium Income,no,no,no,No Obligations
5079,46,40-49,housemaid,single,university.degree,Advanced,No Income,no,no,yes,Has Obligations
5080,28,20-29,technician,single,high.school,Secondary,Medium Income,no,yes,no,Has Obligations
5081,48,40-49,admin.,divorced,basic.9y,Elementary,Medium Income,no,no,no,No Obligations
5082,34,30-39,management,married,high.school,Secondary,High Income,no,yes,no,Has Obligations
5083,55,50-59,retired,married,basic.4y,Elementary,Medium Income,no,no,yes,Has Obligations
5084,51,50-59,technician,divorced,high.school,Secondary,Medium Income,no,no,no,No Obligations
5085,40,30-39,admin.,divorced,high.school,Secondary,Medium Income,no,no,yes,Has Obligations
5086,57,50-59,blue-collar,divorced,basic.6y,Elementary,Low Income,no,no,no,No Obligations
5087,48,40-49,unemployed,married,basic.4y,Elementary,No Income,no,no,no,No Obligations
5088,44,40-49,services,divorced,basic.9y,Elementary,Low Income,no,yes,no,Has Obligations
5089,53,50-59,blue-collar,divorced,university.degree,Advanced,Low Income,no,yes,no,Has Obligations
5090,37,30-39,entrepreneur,divorced,high.school,Secondary,High Income,no,yes,no,Has Obligations
5091,58,50-59,management,divorced,university.degree,Advanced,High Income,no,yes,no,Has Obligations
5092,38,30-39,self-employed,married,professional.course,Secondary,High Income,no,no,no,No Obligations
5093,29,20-29,student,married,university.degree,Advanced,No Income,no,yes,no,Has Obligations
5094,33,30-39,blue-collar,divorced,basic.9y,Elementary,Low Income,no,yes,yes,Has Obligations
5095,37,30-39,entrepreneur,divorced,high.school,Secondary,High Income,no,no,no,No Obligations
5096,31,30-39,admin.,married,university.degree,Advanced,Medium Income,no,yes,yes,Has Obligations
5097,30,20-29,blue-collar,married,university.degree,Advanced,Low Income,no,yes,no,Has Obligations
5098,43,40-49,housemaid,married,basic.9y,Elementary,No Income,no,no,no,No Obligations
5099,43,40-49,blue-collar,single,basic.6y,Elementary,Low Income,no,yes,yes,Has Obligations
5100,49,40-49,blue-collar,divorced,university.degree,Advanced,Low Income,no,no,no,No Obligations
5101,49,40-49,blue-collar,divorced,university.degree,Advanced,Low Income,no,yes,no,Has Obligations
5102,28,20-29,admin.,married,basic.9y,Elementary,Medium Income,no,no,no,No Obligations
5103,29,20-29,technician,divorced,high.school,Secondary,Medium Income,no,no,no,No Obligations
5104,39,30-39,technician,married,high.school,Secondary,Medium Income,no,no,no,No Obligations
5105,55,50-59,management,married,basic.9y,Elementary,High Income,no,yes,no,Has Obligations
5106,29,20-29,services,married,university.degree,Advanced,Low Income,no,yes,yes,Has Obligations
5107,45,40-49,management,married,high.school,Secondary,High Income,no,no,no,No Obligations
5108,58,50-59,retired,divorced,basic.4y,Elementary,Medium Income,no,no,no,No Obligations
5109,49,40-49,retired,married,high.school,Secondary,Medium Income,no,yes,no,Has Obligations
5110,24,20-29,blue-collar,divorced,high.school,Secondary,Low Income,no,yes,no,Has Obligations
5111,41,40-49,blue-collar,single,basic.6y,Elementary,Low Income,no,yes,no,Has Obligations
5112,37,30-39,services,divorced,basic.9y,Elementary,Low Income,no,no,no,No Obligations
5113,37,30-39,services,divorced,basic.9y,Elementary,Low Income,no,yes,no,Has Obligations
5114,31,30-39,unemployed,single,high.school,Secondary,No Income,no,yes,yes,Has Obligations
5115,31,30-39,unemployed,single,high.school,Secondary,No Income,no,yes,no,Has Obligations
5116,50,40-49,retired,married,basic.4y,Elementary,Medium Income,no,no,no,No Obligations
5117,47,40-49,technician,divorced,professional.course,Secondary,Medium Income,no,yes,no,Has Obligations
